#time,SMEAR_TEMP_168.dat,SMEAR_PRESS.dat,SMEAR_RH.dat,SMEAR_SWR.dat,SA_tower.dat,SA_ground.dat,NH3.dat,SMEAR_CS.dat,SMEAR_GAS_CO.dat,SMEAR_GAS_NO2.dat,SMEAR_GAS_NO.dat,SMEAR_GAS_O3.dat,SMEAR_GAS_SO2.dat,CH3OH,-,CH3CHO,C2H5OH,CH3COCH3,CH3CO2H,C5H8,-,MEK,BENZENE,-,-,TOLUENE,MONOTERPENE
101,-0.7,1008.02,44.06,-1.777825,321335.9375,285144.53125,2,0.00347765,186.24,0.452,0.05,40.3,0.05,1.28,0.0823,0.305,0.42,0.746,0.38,0.0246,0.0157,0.108,0.0828,0.0534,0.0244,0.0131,0.0922
101.006944444444,-0.700038369304051,1008.28995523581,43.2497378097557,-2.01564202857134,268313.640723774,261789.89587684,2,0.00361302367724864,183.82866666281,0.532667957353981,0.05,40.9640000010621,0.0999994240045603,1.28,0.0823,0.306,0.422,0.747,0.382,0.0248,0.0158,0.108,0.083,0.0537,0.0245,0.0133,0.0933
101.013888888889,-0.750006394884622,1008.25001598721,42.8299904076731,-2.25080503809493,215291.343947548,238435.26050368,3.43054592947887,0.00374839735449728,181.417333325619,0.613335914707962,0.05,41.6280000021242,0.129999936000097,1.29,0.0823,0.307,0.424,0.747,0.384,0.025,0.0158,0.108,0.0831,0.054,0.0246,0.0135,0.0943
101.020833333333,-0.539976019184713,1008.27003357314,42.7600047961631,-2.261802619047,162269.047171321,215080.62513052,2.57467148547509,0.00388377103174592,179.006000006446,0.694003135899643,0.05,42.2920000020826,0.05,1.29,0.0823,0.308,0.426,0.748,0.387,0.0253,0.0159,0.108,0.0833,0.0543,0.0247,0.0137,0.0954
101.027777777778,-0.310009592326319,1008.31000959233,42.4699808153474,-2.39847025396781,139286.679730329,193946.484414385,3.64473182835258,0.003864165978836,180.349333335481,0.75933437863317,0.05,42.7260000006939,0.179999648002787,1.3,0.0823,0.309,0.428,0.749,0.389,0.0255,0.016,0.109,0.0834,0.0546,0.0248,0.0139,0.0965
101.034722222222,-0.54,1008.52994564348,42.3500415667474,-2.60996255872727,116304.312457171,172812.343710615,7.14766485531823,0.00384074997354496,181.692666664519,0.82466562136683,0.05,43.1599999993061,0.05,1.31,0.0823,0.31,0.429,0.749,0.391,0.0257,0.016,0.109,0.0836,0.0549,0.0249,0.0141,0.0976
101.041666666667,-0.51,1008.57998561151,43.0900431654675,-2.2314696952384,93321.9452496193,151678.203131261,3.80240714705073,0.00381733396825396,183.035999993554,0.889996864100357,0.05,43.5939999979174,0.229998704013023,1.31,0.0823,0.311,0.431,0.75,0.393,0.0259,0.0161,0.109,0.0837,0.0552,0.025,0.0142,0.0987
101.048611111111,-0.500023980817332,1008.50000639488,42.4799984012788,-1.77550493333225,82070.3853747462,152798.598962508,2,0.00401180963888897,179.699333344008,0.911332650655746,0.05,43.2660000010493,0.149999888000171,1.32,0.0823,0.313,0.433,0.751,0.396,0.0261,0.0161,0.109,0.0838,0.0555,0.0251,0.0144,0.0997
101.055555555556,-0.819968025579958,1008.58003197442,43.199974420464,-1.9365693333332,70818.8254998731,153918.994793754,3.58943594594601,0.00421727144444452,176.362666672004,0.932666325327873,0.05,42.9380000005247,0.220000127998987,1.32,0.0824,0.314,0.435,0.751,0.398,0.0263,0.0162,0.11,0.084,0.0558,0.0252,0.0146,0.101
101.0625,-0.72,1008.56,43,-1.54024,59567.265625,155039.390625,4.03085276235021,0.00441307738095241,173.026,0.954,0.05,42.61,0.23,1.33,0.0824,0.315,0.437,0.752,0.4,0.0266,0.0163,0.11,0.0841,0.0561,0.0253,0.0148,0.102
101.069444444444,-0.620012789768017,1008.61999360512,43.220012789768,-1.75639381904763,52196.3815241477,144225.822936811,2.40934880927446,0.0044844298941799,174.84933333625,0.912666005322753,0.05,41.7913333320238,0.05,1.34,0.0824,0.316,0.439,0.753,0.402,0.0268,0.0163,0.11,0.0843,0.0564,0.0254,0.015,0.103
101.076388888889,-0.58,1008.75998401279,43.0600095923269,-1.764983,44825.4974232954,133412.255248622,2,0.00455578240740739,176.6726666725,0.871332010645507,0.05,40.9726666640476,0.150000063999903,1.34,0.0824,0.317,0.441,0.753,0.404,0.027,0.0164,0.11,0.0844,0.0567,0.0255,0.0152,0.104
101.083333333333,-0.690009592326115,1008.78000959233,43.3299568345325,-1.758562,37454.6133224431,122598.687560433,2,0.00463136952380945,178.495999996497,0.830000351988736,0.05,40.1539999966153,0.220000527994694,1.35,0.0824,0.318,0.443,0.754,0.407,0.0272,0.0165,0.111,0.0846,0.057,0.0256,0.0154,0.105
101.090277777778,-0.500025579536852,1008.89996163069,43.5199968025579,-1.91266420634917,69085.7265035537,127303.390616233,2,0.00479094293650782,177.765999998833,0.837333450662907,0.05,39.4486666655389,0.100000127998987,1.36,0.0824,0.319,0.445,0.755,0.409,0.0274,0.0165,0.111,0.0847,0.0573,0.0258,0.0156,0.106
101.097222222222,-0.280019184652639,1008.83995523581,43.1400031974421,-2.11631577460501,100716.839902696,132008.093758767,5.00827343923689,0.00495051634920652,177.036000001167,0.844666549337093,0.05,38.7433333344611,0.17999971200228,1.36,0.0824,0.321,0.447,0.755,0.411,0.0276,0.0166,0.111,0.0849,0.0575,0.0259,0.0158,0.107
101.104166666667,-0.100009592326115,1008.70004316547,42.6500095923261,-2.12693623333277,132347.953691193,136712.796829019,2,0.00510312952380942,176.306000003503,0.851999648011265,0.05,38.0380000033847,0.229998896011094,1.37,0.0824,0.322,0.449,0.756,0.413,0.0279,0.0167,0.111,0.085,0.0578,0.026,0.0159,0.108
101.111111111111,-0.340004796163466,1008.87000959233,43.070020783375,-2.21875339682542,233659.760794129,128485.216115179,2.98223873433063,0.00497269301587295,177.839999995093,0.789335338698747,0.05,40.2586666595624,0.150000047999927,1.37,0.0824,0.323,0.45,0.757,0.415,0.0281,0.0167,0.112,0.0851,0.0581,0.0261,0.0161,0.109
101.118055555556,-0.539987210231983,1009.12987210232,43.9000383693041,-2.21238335555554,334971.567897064,120257.63540134,3.34513188289862,0.00484225650793647,179.373999997546,0.726667669349374,0.05,42.4793333297812,0.150000959992399,1.38,0.0824,0.324,0.452,0.757,0.418,0.0283,0.0168,0.112,0.0853,0.0584,0.0262,0.0163,0.111
101.125,-0.57,1008.99,43.73,-2.22089,436283.375,112030.0546875,3.09927042519094,0.00471182,180.908,0.664,0.05,44.7,0.19,1.4,0.0825,0.329,0.454,0.765,0.421,0.0294,0.0173,0.112,0.0857,0.0755,0.0264,0.0174,0.151
101.131944444444,-0.430025579536034,1009.10995523581,43.000019184652,-2.43731661587292,400732.968816226,120508.572900872,3.20184876069087,0.00448088746031752,181.83133333481,0.636666229326337,0.05,43.618666664937,0.05,1.42,0.0827,0.337,0.455,0.777,0.424,0.031,0.018,0.112,0.0862,0.104,0.0266,0.0192,0.21
101.138888888889,-0.769998401278845,1009.01002398082,43.679979216625,-2.71955164126952,365182.562632452,128987.091114245,3.22147655562237,0.00424995492063504,182.754666669621,0.609332458652674,0.05,42.537333329874,0.130000287999562,1.44,0.0828,0.345,0.456,0.789,0.428,0.0326,0.0188,0.112,0.0867,0.133,0.0268,0.021,0.268
101.145833333333,-0.910004796163057,1009.23998081535,43.9300335731414,-2.8160167285712,329632.156448678,137465.609327617,2.43058190582716,0.00401902238095256,183.677999997559,0.582000639979519,0.05,41.4560000009374,0.320000095999035,1.46,0.083,0.353,0.458,0.801,0.432,0.0342,0.0195,0.112,0.0873,0.162,0.027,0.0227,0.327
101.152777777778,-0.829996802557893,1009.17002238209,44.7299584332526,-2.83731540952373,294084.796941244,135316.677087338,2.13487659803696,0.00393110095238104,183.16933333252,0.595333546659831,0.05,41.6513333336457,0.05,1.48,0.0831,0.361,0.459,0.814,0.435,0.0358,0.0203,0.113,0.0878,0.191,0.0272,0.0245,0.385
101.159722222222,-0.849996802557893,1009.30000319744,44.97,-2.68752718095254,258537.437433756,133167.744787662,2.49978146277986,0.00384669619047613,182.66066666748,0.608666453340169,0.05,41.8466666663544,0.18999971200228,1.5,0.0833,0.368,0.46,0.826,0.439,0.0373,0.021,0.113,0.0883,0.22,0.0274,0.0262,0.444
101.166666666667,-0.910014388489172,1009.30993764988,45.2200047961631,-2.9633072285722,222990.078090131,131018.812405368,3.02748748793924,0.00376229142857139,182.152000002441,0.621999360020481,0.05,42.0419999990627,0.0899996640033764,1.53,0.0834,0.376,0.461,0.838,0.442,0.0389,0.0218,0.113,0.0889,0.249,0.0276,0.028,0.502
101.173611111111,-1.29000639488462,1009.32997601918,46.1600351718654,-2.98282263968221,216750.760393421,114085.885353579,4.64140305671301,0.00391559703703707,179.996666673562,0.739329578606601,0.05,42.1713333329196,0.05,1.55,0.0836,0.384,0.463,0.85,0.446,0.0405,0.0225,0.113,0.0894,0.278,0.0278,0.0298,0.561
101.180555555556,-1.53996802557996,1009.41989768186,47.6699104716239,-2.85438405079368,210511.44269671,97152.9583017895,2.61220886878075,0.00408088804232803,177.841333336781,0.8566647893033,0.05,42.3006666664598,0.360000447996453,1.57,0.0837,0.392,0.464,0.863,0.45,0.0421,0.0233,0.113,0.0899,0.306,0.028,0.0315,0.619
101.1875,-1.44,1009.39,47.59,-2.837329,204272.125,80220.03125,2.35529143457513,0.00424617904761899,175.686,0.974,0.05,42.43,0.16,1.59,0.0839,0.4,0.465,0.875,0.453,0.0436,0.024,0.113,0.0905,0.335,0.0283,0.0333,0.678
101.194444444444,-1.86005115907207,1009.27011510791,47.6500511590721,-2.6831374634921,234133.468694372,124031.624918385,2,0.00614057311111033,173.371999996299,0.86333156263834,0.05,42.2759999997537,0.11999942400456,1.61,0.084,0.408,0.466,0.887,0.457,0.0452,0.0248,0.114,0.091,0.364,0.0285,0.0351,0.736
