      HOM_O8CBN      0.80     10.00      8.00      0.00        262.000       0.00e+00       0.00e+00
      HOM_O9CBN      0.90     10.00      9.00      0.00        278.000       0.00e+00       0.00e+00
     HOM_O10CBN      1.00     10.00     10.00      0.00        294.000       0.00e+00       0.00e+00
     HOM_O11CBN      1.10     10.00     11.00      0.00        310.000       0.00e+00       0.00e+00
     HOM_O12CBN      1.20     10.00     12.00      0.00        326.000       0.00e+00       0.00e+00
     HOM_O13CBN      1.30     10.00     13.00      0.00        342.000       0.00e+00       0.00e+00
         HOM_O3      0.30     10.00      3.00      0.00        184.000       0.00e+00       0.00e+00
         HOM_O4      0.40     10.00      4.00      0.00        200.000       0.00e+00       0.00e+00
         HOM_O5      0.50     10.00      5.00      0.00        216.000       0.00e+00       0.00e+00
         HOM_O6      0.60     10.00      6.00      0.00        232.000       0.00e+00       0.00e+00
         HOM_O7      0.70     10.00      7.00      0.00        248.000       0.00e+00       0.00e+00
         HOM_O8      0.80     10.00      8.00      0.00        264.000       0.00e+00       0.00e+00
         HOM_O9      0.90     10.00      9.00      0.00        280.000       0.00e+00       0.00e+00
        HOM_O10      1.00     10.00     10.00      0.00        296.000       0.00e+00       0.00e+00
        HOM_O11      1.10     10.00     11.00      0.00        312.000       0.00e+00       0.00e+00
        HOM_O12      1.20     10.00     12.00      0.00        328.000       0.00e+00       0.00e+00
        HOM_O13      1.30     10.00     13.00      0.00        344.000       0.00e+00       0.00e+00
        HOM_O14      1.40     10.00     14.00      0.00        360.000       0.00e+00       0.00e+00
        HOM_NO5      0.50     10.00      5.00      1.00        229.000       0.00e+00       0.00e+00
        HOM_NO6      0.60     10.00      6.00      1.00        245.000       0.00e+00       0.00e+00
        HOM_NO7      0.70     10.00      7.00      1.00        261.000       0.00e+00       0.00e+00
        HOM_NO8      0.80     10.00      8.00      1.00        277.000       0.00e+00       0.00e+00
        HOM_NO9      0.90     10.00      9.00      1.00        293.000       0.00e+00       0.00e+00
       HOM_NO10      1.00     10.00     10.00      1.00        309.000       0.00e+00       0.00e+00
       HOM_NO11      1.10     10.00     11.00      1.00        325.000       0.00e+00       0.00e+00
       HOM_NO12      1.20     10.00     12.00      1.00        341.000       0.00e+00       0.00e+00
       HOM_NO13      1.30     10.00     13.00      1.00        357.000       0.00e+00       0.00e+00
       HOM_NO14      1.40     10.00     14.00      1.00        373.000       0.00e+00       0.00e+00
       HOM_NO15      1.50     10.00     15.00      1.00        389.000       0.00e+00       0.00e+00
       HOM20_O5      0.25     20.00      5.00      0.00        350.000       0.00e+00       0.00e+00
       HOM20_O6      0.30     20.00      6.00      0.00        366.000       0.00e+00       0.00e+00
       HOM20_O7      0.35     20.00      7.00      0.00        382.000       0.00e+00       0.00e+00
       HOM20_O8      0.40     20.00      8.00      0.00        398.000       0.00e+00       0.00e+00
       HOM20_O9      0.45     20.00      9.00      0.00        414.000       0.00e+00       0.00e+00
      HOM20_O10      0.50     20.00     10.00      0.00        430.000       0.00e+00       0.00e+00
      HOM20_O11      0.55     20.00     11.00      0.00        446.000       0.00e+00       0.00e+00
      HOM20_O12      0.60     20.00     12.00      0.00        462.000       0.00e+00       0.00e+00
      HOM20_O13      0.65     20.00     13.00      0.00        478.000       0.00e+00       0.00e+00
      HOM20_O14      0.70     20.00     14.00      0.00        494.000       0.00e+00       0.00e+00
      HOM20_O15      0.75     20.00     15.00      0.00        510.000       0.00e+00       0.00e+00
      HOM20_O16      0.80     20.00     16.00      0.00        526.000       0.00e+00       0.00e+00
      HOM20_O17      0.85     20.00     17.00      0.00        542.000       0.00e+00       0.00e+00
      HOM20_NO7      0.35     20.00      7.00      1.00        397.000       0.00e+00       0.00e+00
      HOM20_NO8      0.40     20.00      8.00      1.00        413.000       0.00e+00       0.00e+00
      HOM20_NO9      0.45     20.00      9.00      1.00        429.000       0.00e+00       0.00e+00
     HOM20_NO10      0.50     20.00     10.00      1.00        445.000       0.00e+00       0.00e+00
     HOM20_NO11      0.55     20.00     11.00      1.00        461.000       0.00e+00       0.00e+00
     HOM20_NO12      0.60     20.00     12.00      1.00        477.000       0.00e+00       0.00e+00
     HOM20_NO13      0.65     20.00     13.00      1.00        493.000       0.00e+00       0.00e+00
     HOM20_NO14      0.70     20.00     14.00      1.00        509.000       0.00e+00       0.00e+00
     HOM20_NO15      0.75     20.00     15.00      1.00        525.000       0.00e+00       0.00e+00
     HOM20_NO16      0.80     20.00     16.00      1.00        541.000       0.00e+00       0.00e+00
     HOM20_NO17      0.85     20.00     17.00      1.00        557.000       0.00e+00       0.00e+00
     HOM20_NO18      0.90     20.00     18.00      1.00        573.000       0.00e+00       0.00e+00
       HOM19_O5      0.26     19.00      5.00      0.00        336.000       0.00e+00       0.00e+00
       HOM19_O6      0.32     19.00      6.00      0.00        352.000       0.00e+00       0.00e+00
       HOM19_O7      0.37     19.00      7.00      0.00        368.000       0.00e+00       0.00e+00
       HOM19_O8      0.42     19.00      8.00      0.00        384.000       0.00e+00       0.00e+00
       HOM19_O9      0.47     19.00      9.00      0.00        400.000       0.00e+00       0.00e+00
      HOM19_O10      0.53     19.00     10.00      0.00        416.000       0.00e+00       0.00e+00
      HOM19_O11      0.58     19.00     11.00      0.00        432.000       0.00e+00       0.00e+00
      HOM19_O12      0.63     19.00     12.00      0.00        448.000       0.00e+00       0.00e+00
      HOM19_O13      0.68     19.00     13.00      0.00        464.000       0.00e+00       0.00e+00
      HOM19_O14      0.74     19.00     14.00      0.00        480.000       0.00e+00       0.00e+00
      HOM19_O15      0.79     19.00     15.00      0.00        496.000       0.00e+00       0.00e+00
      HOM19_O16      0.84     19.00     16.00      0.00        512.000       0.00e+00       0.00e+00
      HOM19_O17      0.89     19.00     17.00      0.00        528.000       0.00e+00       0.00e+00
      HOM19_O18      0.95     19.00     18.00      0.00        544.000       0.00e+00       0.00e+00
      HOM19_NO8      0.42     19.00      8.00      1.00        399.000       0.00e+00       0.00e+00
      HOM19_NO9      0.47     19.00      9.00      1.00        415.000       0.00e+00       0.00e+00
     HOM19_NO10      0.53     19.00     10.00      1.00        431.000       0.00e+00       0.00e+00
     HOM19_NO11      0.58     19.00     11.00      1.00        447.000       0.00e+00       0.00e+00
     HOM19_NO12      0.63     19.00     12.00      1.00        463.000       0.00e+00       0.00e+00
     HOM19_NO13      0.68     19.00     13.00      1.00        479.000       0.00e+00       0.00e+00
     HOM19_NO14      0.74     19.00     14.00      1.00        495.000       0.00e+00       0.00e+00
     HOM19_NO15      0.79     19.00     15.00      1.00        511.000       0.00e+00       0.00e+00
     HOM19_NO16      0.84     19.00     16.00      1.00        527.000       0.00e+00       0.00e+00
     HOM19_NO17      0.89     19.00     17.00      1.00        543.000       0.00e+00       0.00e+00
     HOM19_NO18      0.95     19.00     18.00      1.00        559.000       0.00e+00       0.00e+00
       HOM18_O4      0.22     18.00      4.00      0.00        306.000       0.00e+00       0.00e+00
       HOM18_O5      0.28     18.00      5.00      0.00        322.000       0.00e+00       0.00e+00
       HOM18_O6      0.33     18.00      6.00      0.00        338.000       0.00e+00       0.00e+00
       HOM18_O7      0.39     18.00      7.00      0.00        354.000       0.00e+00       0.00e+00
       HOM18_O8      0.44     18.00      8.00      0.00        370.000       0.00e+00       0.00e+00
       HOM18_O9      0.50     18.00      9.00      0.00        386.000       0.00e+00       0.00e+00
      HOM18_O10      0.56     18.00     10.00      0.00        402.000       0.00e+00       0.00e+00
      HOM18_O11      0.61     18.00     11.00      0.00        418.000       0.00e+00       0.00e+00
      HOM18_O12      0.67     18.00     12.00      0.00        434.000       0.00e+00       0.00e+00
      HOM18_O13      0.72     18.00     13.00      0.00        450.000       0.00e+00       0.00e+00
      HOM18_O14      0.78     18.00     14.00      0.00        466.000       0.00e+00       0.00e+00
      HOM18_O15      0.83     18.00     15.00      0.00        482.000       0.00e+00       0.00e+00
      HOM18_O16      0.89     18.00     16.00      0.00        498.000       0.00e+00       0.00e+00
      HOM18_O17      0.94     18.00     17.00      0.00        514.000       0.00e+00       0.00e+00
      HOM18_O18      1.00     18.00     18.00      0.00        530.000       0.00e+00       0.00e+00
      HOM18_NO9      0.50     18.00      9.00      1.00        401.000       0.00e+00       0.00e+00
     HOM18_NO10      0.56     18.00     10.00      1.00        417.000       0.00e+00       0.00e+00
     HOM18_NO11      0.61     18.00     11.00      1.00        433.000       0.00e+00       0.00e+00
     HOM18_NO12      0.67     18.00     12.00      1.00        449.000       0.00e+00       0.00e+00
     HOM18_NO13      0.72     18.00     13.00      1.00        465.000       0.00e+00       0.00e+00
     HOM18_NO14      0.78     18.00     14.00      1.00        481.000       0.00e+00       0.00e+00
     HOM18_NO15      0.83     18.00     15.00      1.00        497.000       0.00e+00       0.00e+00
     HOM18_NO16      0.89     18.00     16.00      1.00        513.000       0.00e+00       0.00e+00
     HOM18_NO17      0.94     18.00     17.00      1.00        529.000       0.00e+00       0.00e+00
     HOM18_NO18      1.00     18.00     18.00      1.00        545.000       0.00e+00       0.00e+00
     HOM18_NO19      1.06     18.00     19.00      1.00        561.000       0.00e+00       0.00e+00
    R_HOM_OH_O5      0.50     10.00      5.00      0.00        217.000       0.00e+00       0.00e+00
    R_HOM_OH_O6      0.60     10.00      6.00      0.00        233.000       0.00e+00       0.00e+00
    R_HOM_OH_O7      0.70     10.00      7.00      0.00        249.000       0.00e+00       0.00e+00
    R_HOM_OH_O8      0.80     10.00      8.00      0.00        265.000       0.00e+00       0.00e+00
    R_HOM_OH_O9      0.90     10.00      9.00      0.00        281.000       0.00e+00       0.00e+00
   R_HOM_OH_O10      1.00     10.00     10.00      0.00        297.000       0.00e+00       0.00e+00
   HOM_OH_O4CBN      0.40     10.00      4.00      0.00        200.000       0.00e+00       0.00e+00
   HOM_OH_O5CBN      0.50     10.00      5.00      0.00        216.000       0.00e+00       0.00e+00
   HOM_OH_O6CBN      0.60     10.00      6.00      0.00        232.000       0.00e+00       0.00e+00
   HOM_OH_O7CBN      0.70     10.00      7.00      0.00        248.000       0.00e+00       0.00e+00
   HOM_OH_O8CBN      0.80     10.00      8.00      0.00        264.000       0.00e+00       0.00e+00
   HOM_OH_O9CBN      0.90     10.00      9.00      0.00        280.000       0.00e+00       0.00e+00
      HOM_OH_O4      0.40     10.00      4.00      0.00        202.000       0.00e+00       0.00e+00
      HOM_OH_O5      0.50     10.00      5.00      0.00        218.000       0.00e+00       0.00e+00
      HOM_OH_O6      0.60     10.00      6.00      0.00        234.000       0.00e+00       0.00e+00
      HOM_OH_O7      0.70     10.00      7.00      0.00        250.000       0.00e+00       0.00e+00
      HOM_OH_O8      0.80     10.00      8.00      0.00        266.000       0.00e+00       0.00e+00
      HOM_OH_O9      0.90     10.00      9.00      0.00        282.000       0.00e+00       0.00e+00
     HOM_OH_O10      1.00     10.00     10.00      0.00        298.000       0.00e+00       0.00e+00
     HOM_OH_NO6      0.60     10.00      6.00      1.00        247.000       0.00e+00       0.00e+00
     HOM_OH_NO7      0.70     10.00      7.00      1.00        263.000       0.00e+00       0.00e+00
     HOM_OH_NO8      0.80     10.00      8.00      1.00        279.000       0.00e+00       0.00e+00
     HOM_OH_NO9      0.90     10.00      9.00      1.00        295.000       0.00e+00       0.00e+00
    HOM_OH_NO10      1.00     10.00     10.00      1.00        311.000       0.00e+00       0.00e+00
    HOM_OH_NO11      1.10     10.00     11.00      1.00        327.000       0.00e+00       0.00e+00
    HOM20_OH_O6      0.30     20.00      6.00      0.00        370.000       0.00e+00       0.00e+00
    HOM20_OH_O7      0.35     20.00      7.00      0.00        386.000       0.00e+00       0.00e+00
    HOM20_OH_O8      0.40     20.00      8.00      0.00        402.000       0.00e+00       0.00e+00
    HOM20_OH_O9      0.45     20.00      9.00      0.00        418.000       0.00e+00       0.00e+00
   HOM20_OH_O10      0.50     20.00     10.00      0.00        434.000       0.00e+00       0.00e+00
   HOM20_OH_O11      0.55     20.00     11.00      0.00        450.000       0.00e+00       0.00e+00
   HOM20_OH_O12      0.60     20.00     12.00      0.00        466.000       0.00e+00       0.00e+00
   HOM20_OH_O13      0.65     20.00     13.00      0.00        482.000       0.00e+00       0.00e+00
   HOM20_OH_NO8      0.40     20.00      8.00      1.00        417.000       0.00e+00       0.00e+00
   HOM20_OH_NO9      0.45     20.00      9.00      1.00        433.000       0.00e+00       0.00e+00
  HOM20_OH_NO10      0.50     20.00     10.00      1.00        449.000       0.00e+00       0.00e+00
  HOM20_OH_NO11      0.55     20.00     11.00      1.00        465.000       0.00e+00       0.00e+00
  HOM20_OH_NO12      0.60     20.00     12.00      1.00        481.000       0.00e+00       0.00e+00
  HOM20_OH_NO13      0.65     20.00     13.00      1.00        497.000       0.00e+00       0.00e+00
  HOM20_OH_NO14      0.70     20.00     14.00      1.00        513.000       0.00e+00       0.00e+00
    HOM19_OH_O6      0.32     19.00      6.00      0.00        356.000       0.00e+00       0.00e+00
    HOM19_OH_O7      0.37     19.00      7.00      0.00        372.000       0.00e+00       0.00e+00
    HOM19_OH_O8      0.42     19.00      8.00      0.00        388.000       0.00e+00       0.00e+00
    HOM19_OH_O9      0.47     19.00      9.00      0.00        404.000       0.00e+00       0.00e+00
   HOM19_OH_O10      0.53     19.00     10.00      0.00        420.000       0.00e+00       0.00e+00
   HOM19_OH_O11      0.58     19.00     11.00      0.00        436.000       0.00e+00       0.00e+00
   HOM19_OH_O12      0.63     19.00     12.00      0.00        452.000       0.00e+00       0.00e+00
   HOM19_OH_O13      0.68     19.00     13.00      0.00        468.000       0.00e+00       0.00e+00
   HOM19_OH_O14      0.74     19.00     14.00      0.00        484.000       0.00e+00       0.00e+00
   HOM19_OH_NO9      0.47     19.00      9.00      1.00        419.000       0.00e+00       0.00e+00
  HOM19_OH_NO10      0.53     19.00     10.00      1.00        435.000       0.00e+00       0.00e+00
  HOM19_OH_NO11      0.58     19.00     11.00      1.00        451.000       0.00e+00       0.00e+00
  HOM19_OH_NO12      0.63     19.00     12.00      1.00        467.000       0.00e+00       0.00e+00
  HOM19_OH_NO13      0.68     19.00     13.00      1.00        483.000       0.00e+00       0.00e+00
  HOM19_OH_NO14      0.74     19.00     14.00      1.00        499.000       0.00e+00       0.00e+00
    HOM18_OH_O5      0.28     18.00      5.00      0.00        326.000       0.00e+00       0.00e+00
    HOM18_OH_O6      0.33     18.00      6.00      0.00        342.000       0.00e+00       0.00e+00
    HOM18_OH_O7      0.39     18.00      7.00      0.00        358.000       0.00e+00       0.00e+00
    HOM18_OH_O8      0.44     18.00      8.00      0.00        374.000       0.00e+00       0.00e+00
    HOM18_OH_O9      0.50     18.00      9.00      0.00        390.000       0.00e+00       0.00e+00
   HOM18_OH_O10      0.56     18.00     10.00      0.00        406.000       0.00e+00       0.00e+00
   HOM18_OH_O11      0.61     18.00     11.00      0.00        422.000       0.00e+00       0.00e+00
   HOM18_OH_O12      0.67     18.00     12.00      0.00        438.000       0.00e+00       0.00e+00
   HOM18_OH_O13      0.72     18.00     13.00      0.00        454.000       0.00e+00       0.00e+00
   HOM18_OH_O14      0.78     18.00     14.00      0.00        470.000       0.00e+00       0.00e+00
  HOM18_OH_NO10      0.56     18.00     10.00      1.00        421.000       0.00e+00       0.00e+00
  HOM18_OH_NO11      0.61     18.00     11.00      1.00        437.000       0.00e+00       0.00e+00
  HOM18_OH_NO12      0.67     18.00     12.00      1.00        453.000       0.00e+00       0.00e+00
  HOM18_OH_NO13      0.72     18.00     13.00      1.00        469.000       0.00e+00       0.00e+00
  HOM18_OH_NO14      0.78     18.00     14.00      1.00        485.000       0.00e+00       0.00e+00
  HOM18_OH_NO15      0.83     18.00     15.00      1.00        501.000       0.00e+00       0.00e+00
       HOM_nucl      0.40     20.00      8.00      0.00        398.000       0.00e+00       0.00e+00
            HOA      0.09     22.00      2.00      0.00        437.000       0.00e+00       0.00e+00
