#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                     NH3.dat
9.48750000000000000000e+01  3.59999999999999986677e-01  9.90000000000000000000e+01  8.08839000000000085677e-03  9.83470000000000027285e+02  4.34996914062500000000e+04  1.45649009923250503107e+01
9.48819444444444428655e+01  5.30031974420042462093e-01  9.92100255795360226330e+01  8.17945150793648358134e-03  9.83220031974420066945e+02  4.41208281238429044606e+04  1.66713881724771972870e+01
9.48888888888888857309e+01  7.19998401278844513129e-01  9.93700000000000045475e+01  8.27051301587296804063e-03  9.83000006394884621841e+02  4.47419648414358016453e+04  1.02511543973222476467e+01
9.48958333333333285964e+01  8.69999999999999995559e-01  9.94899999999999948841e+01  8.36157452380945076520e-03  9.83049913669064949318e+02  4.53631015590287061059e+04  1.02726781107139562010e+01
9.49027777777777714618e+01  9.39996802557893418317e-01  9.95699999999999931788e+01  8.34490486772488868072e-03  9.82830012789768488801e+02  4.30781119834248675033e+04  7.88234849165115569747e+00
9.49097222222222285382e+01  1.13999360511578684552e+00  9.96700031974421136738e+01  8.32558608465606975191e-03  9.82540035171863110008e+02  4.07931223915751324967e+04  6.62154301813465107074e+00
9.49166666666666714036e+01  1.19000959232611469574e+00  9.97299952038369497131e+01  8.30626730158729245646e-03  9.82460076738608904634e+02  3.85081328129268295015e+04  7.18286665673177537883e+00
9.49236111111111142691e+01  1.33001278976924353081e+00  9.98400000000000034106e+01  8.19104962962960599093e-03  9.82590007993605809133e+02  3.85845078127845554263e+04  1.32596115958153042413e+01
9.49305555555555571345e+01  1.42999360511599138412e+00  9.99000000000000056843e+01  8.07099671957672848421e-03  9.82520134292564193856e+02  3.86608828126422740752e+04  9.51509784522413148977e+00
9.49375000000000000000e+01  1.52000000000000001776e+00  9.99500000000000028422e+01  7.95094380952384924277e-03  9.82669999999999959073e+02  3.87372578125000000000e+04  4.97153549241966974392e+00
9.49444444444444428655e+01  1.53001278976801691201e+00  1.00000000000000000000e+02  7.32509300000025627420e-03  9.82449884892087879962e+02  3.30158424585749307880e+04  6.46061753111167380581e+00
9.49513888888888857309e+01  1.60000159872115554904e+00  1.00000000000000000000e+02  6.65999925000027546973e-03  9.82069987210230806340e+02  2.72944271046498688520e+04  5.66874091985651062942e+00
9.49583333333333285964e+01  1.70000479616305733011e+00  1.00000000000000000000e+02  6.03563682539674274674e-03  9.82150057553956685297e+02  2.15730117507248032780e+04  5.22929750819596517175e+00
9.49652777777777714618e+01  1.76000000000000000888e+00  1.00000000000000000000e+02  6.21911235449722210600e-03  9.82350038369305252672e+02  1.97629404330606666917e+04  7.69957313120756214886e+00
9.49722222222222285382e+01  1.79000319744210645290e+00  1.00000000000000000000e+02  6.40258788359807790025e-03  9.82310019184652560398e+02  1.79528691372518333083e+04  4.06257673765960714007e+00
9.49791666666666714036e+01  1.81999520383694268766e+00  1.00000000000000000000e+02  6.57923321428563381147e-03  9.82450014388489194062e+02  1.61427977614847932273e+04  3.81743658431081689386e+00
9.49861111111111142691e+01  1.85999520383653371702e+00  1.00000000000000000000e+02  6.47811714285708925565e-03  9.82400007993605754564e+02  2.47317107815288181882e+01  2.00000000000000000000e+00
9.49930555555555571345e+01  1.93998721023198306135e+00  1.00000000000000000000e+02  6.37700107142854469983e-03  9.82390070343724119084e+02  1.60933343399217374099e+04  7.79505958743852289672e+00
9.50000000000000000000e+01  1.97999999999999998224e+00  1.00000000000000000000e+02  6.27588500000000014400e-03  9.82480000000000018190e+02  3.22114003906250000000e+04  2.00000000000000000000e+00
