      2.00      5.00     10.00      2.00        254.108       1.04e-11       3.00e+08
      0.29     14.00      4.00      0.00        256.338       6.66e-14       1.93e+06
      1.40      5.00      7.00      0.00        182.043       6.94e-17       2.01e+03
      0.71      7.00      5.00      0.00        174.151       7.29e-09       2.12e+11
      0.33     12.00      4.00      0.00        227.277       2.83e-10       8.22e+09
      0.83      6.00      5.00      0.00        162.141       3.24e-12       9.40e+07
      0.40     15.00      6.00      1.00        315.362       4.70e-10       1.36e+10
      0.13     15.00      2.00      0.00        237.358       3.40e-08       9.87e+11
      1.50      2.00      3.00      0.00         78.067       8.15e-08       2.37e+12
      0.50     10.00      5.00      1.00        231.246       5.55e-11       1.61e+09
      1.00      5.00      5.00      1.00        161.113       1.84e-08       5.35e+11
      0.71      7.00      5.00      0.00        174.151       5.30e-11       1.54e+09
      0.40     10.00      4.00      0.00        200.232       2.44e-13       7.07e+06
      1.60      5.00      8.00      2.00        222.110       3.96e-08       1.15e+12
      1.20      5.00      6.00      0.00        165.121       1.35e-08       3.90e+11
      0.50      8.00      4.00      0.00        174.194       6.68e-12       1.94e+08
      0.29     14.00      4.00      0.00        252.306       2.30e-11       6.67e+08
      0.44      9.00      4.00      0.00        187.213       1.53e-08       4.45e+11
      0.71      7.00      5.00      0.00        176.167       5.36e-14       1.55e+06
      0.80      5.00      4.00      0.00        134.131       6.97e-08       2.02e+12
      0.75      8.00      6.00      0.00        203.169       6.91e-09       2.00e+11
      2.00      5.00     10.00      2.00        255.117       7.05e-08       2.04e+12
      0.71      7.00      5.00      0.00        178.183       4.10e-15       1.19e+05
      0.62      8.00      5.00      0.00        189.186       3.10e-08       8.99e+11
      0.56      9.00      5.00      0.00        202.204       6.91e-10       2.01e+10
      0.75      4.00      3.00      0.00        104.105       4.65e-08       1.35e+12
      0.50      8.00      4.00      0.00        172.179       3.07e-08       8.91e+11
      0.80      5.00      4.00      0.00        132.115       2.01e-10       5.83e+09
      0.20     15.00      3.00      0.00        250.333       2.90e-10       8.42e+09
      0.38     13.00      5.00      0.00        256.295       7.57e-17       2.20e+03
      0.60     10.00      6.00      1.00        247.245       5.35e-08       1.55e+12
      0.86      7.00      6.00      0.00        192.167       2.26e-17       6.56e+02
      0.15     13.00      2.00      0.00        210.313       1.24e-09       3.61e+10
      0.70     10.00      7.00      1.00        260.221       6.57e-09       1.91e+11
      0.07     14.00      1.00      0.00        206.324       9.53e-08       2.76e+12
      1.20      5.00      6.00      0.00        166.129       6.40e-15       1.86e+05
      0.40     10.00      4.00      0.00        201.240       1.78e-09       5.17e+10
      0.50     10.00      5.00      1.00        231.246       5.55e-11       1.61e+09
      0.29     14.00      4.00      0.00        254.322       1.33e-09       3.85e+10
      0.21     14.00      3.00      0.00        240.339       2.42e-12       7.01e+07
      1.40      5.00      7.00      1.00        193.112       3.10e-12       9.00e+07
      0.50     10.00      5.00      0.00        217.239       6.26e-09       1.82e+11
      0.40     15.00      6.00      0.00        301.355       1.28e-11       3.73e+08
      0.36     14.00      5.00      1.00        285.336       2.99e-08       8.68e+11
      0.43      7.00      3.00      0.00        144.168       1.58e-09       4.59e+10
      0.43     14.00      6.00      1.00        301.336       2.34e-09       6.78e+10
      0.80      5.00      4.00      0.00        134.131       4.81e-11       1.40e+09
      0.33      9.00      3.00      0.00        170.206       2.82e-09       8.18e+10
      0.36     14.00      5.00      0.00        270.322       7.44e-15       2.16e+05
      0.33     15.00      5.00      0.00        286.364       2.19e-15       6.36e+04
      0.36     14.00      5.00      0.00        270.322       5.54e-13       1.61e+07
      0.40     10.00      4.00      0.00        202.248       1.26e-12       3.66e+07
      1.80      5.00      9.00      2.00        238.109       3.00e-14       8.71e+05
      0.30     10.00      3.00      0.00        184.232       3.05e-09       8.85e+10
      0.40     10.00      4.00      0.00        202.248       3.43e-09       9.94e+10
      0.89      9.00      8.00      1.00        261.185       3.59e-11       1.04e+09
      0.71      7.00      5.00      0.00        176.167       3.77e-13       1.09e+07
      1.40      5.00      7.00      1.00        195.127       1.88e-13       5.46e+06
      2.40      5.00     12.00      3.00        301.122       8.07e-14       2.34e+06
      0.57      7.00      4.00      0.00        160.168       4.89e-11       1.42e+09
      2.40      5.00     12.00      3.00        301.122       2.20e-13       6.37e+06
      0.57      7.00      4.00      0.00        159.160       6.01e-08       1.74e+12
      0.29     14.00      4.00      0.00        255.330       6.19e-09       1.80e+11
      1.00      4.00      4.00      0.00        118.088       5.88e-08       1.71e+12
      1.00      5.00      5.00      0.00        149.122       5.71e-11       1.66e+09
      1.20      5.00      6.00      1.00        181.144       9.73e-14       2.82e+06
      0.42     12.00      5.00      0.00        244.284       1.04e-17       3.01e+02
      1.00      5.00      5.00      0.00        150.130       1.29e-13       3.75e+06
      0.25     12.00      3.00      0.00        210.269       1.90e-09       5.51e+10
      0.38      8.00      3.00      0.00        156.179       6.06e-09       1.76e+11
      0.44      9.00      4.00      1.00        199.204       2.73e-08       7.92e+11
      0.27     15.00      4.00      0.00        269.357       7.24e-12       2.10e+08
      2.00      5.00     10.00      2.00        256.124       2.39e-13       6.92e+06
      0.13     15.00      2.00      0.00        237.358       2.07e-08       6.00e+11
      0.13     15.00      2.00      0.00        236.350       4.67e-09       1.35e+11
      1.40      5.00      7.00      1.00        196.135       3.02e-09       8.75e+10
      0.30     10.00      3.00      0.00        186.248       4.44e-09       1.29e+11
      0.15     13.00      2.00      0.00        208.297       1.09e-08       3.17e+11
      0.36     14.00      5.00      0.00        268.131       3.51e-12       1.02e+08
      2.40      5.00     12.00      3.00        301.122       8.07e-14       2.34e+06
      0.67      6.00      4.00      0.00        148.157       3.35e-12       9.72e+07
      0.40     15.00      6.00      1.00        315.362       2.17e-10       6.31e+09
      0.83      6.00      5.00      0.00        163.149       4.54e-08       1.32e+12
      0.50      8.00      4.00      0.00        174.194       1.45e-09       4.20e+10
      0.54     13.00      7.00      1.00        303.308       1.03e-10       2.98e+09
      0.80      5.00      4.00      0.00        132.115       1.69e-08       4.90e+11
      0.40     10.00      4.00      0.00        200.232       4.49e-09       1.30e+11
      0.50      8.00      4.00      0.00        173.186       6.35e-10       1.84e+10
      1.80      5.00      9.00      1.00        227.126       9.03e-17       2.62e+03
      1.40      5.00      7.00      1.00        193.112       9.04e-14       2.62e+06
      0.83      6.00      5.00      0.00        164.156       2.54e-14       7.36e+05
      0.44      9.00      4.00      0.00        186.205       1.41e-08       4.08e+11
      0.58     12.00      7.00      1.00        289.282       2.50e-10       7.27e+09
      0.33     12.00      4.00      0.00        226.269       4.04e-12       1.17e+08
      0.13     15.00      2.00      0.00        238.366       3.56e-11       1.03e+09
      0.20     15.00      3.00      0.00        252.349       1.30e-08       3.77e+11
      0.38      8.00      3.00      0.00        156.179       5.17e-08       1.50e+12
      2.00      5.00     10.00      2.00        256.124       7.13e-13       2.07e+07
      0.56      9.00      5.00      1.00        215.203       2.92e-09       8.48e+10
      1.00      4.00      4.00      0.00        119.096       2.15e-08       6.23e+11
      1.00      5.00      5.00      1.00        161.113       1.90e-09       5.52e+10
      0.57      7.00      4.00      0.00        158.152       9.61e-10       2.79e+10
      0.80      5.00      4.00      0.00        132.115       3.84e-10       1.11e+10
      1.67      3.00      5.00      1.00        135.076       6.78e-08       1.97e+12
      0.40     10.00      4.00      0.00        200.232       1.69e-10       4.89e+09
      0.20     15.00      3.00      0.00        253.357       5.51e-08       1.60e+12
      0.29     14.00      4.00      0.00        253.314       1.11e-09       3.21e+10
      2.00      5.00     10.00      2.00        254.108       1.04e-11       3.00e+08
      0.50     12.00      6.00      0.00        260.284       5.53e-20       1.61e+00
      0.29     14.00      4.00      0.00        255.330       3.04e-11       8.81e+08
      0.50      8.00      4.00      0.00        172.179       1.11e-11       3.23e+08
      1.20      5.00      6.00      1.00        180.136       6.25e-10       1.81e+10
      0.44      9.00      4.00      0.00        184.189       1.64e-09       4.77e+10
      0.78      9.00      7.00      1.00        247.202       3.93e-11       1.14e+09
      0.20     15.00      3.00      0.00        253.357       1.35e-08       3.90e+11
      1.40      5.00      7.00      0.00        180.113       2.55e-14       7.39e+05
      0.43     14.00      6.00      0.00        286.321       1.08e-18       3.14e+01
      0.29     14.00      4.00      0.00        254.322       1.29e-13       3.74e+06
      0.43     14.00      6.00      0.00        286.142       5.57e-15       1.62e+05
      0.13     15.00      2.00      0.00        238.366       5.97e-12       1.73e+08
      0.33      9.00      3.00      0.00        170.206       1.12e-08       3.23e+11
      0.67      6.00      4.00      0.00        146.141       5.44e-09       1.58e+11
      0.60      5.00      3.00      0.00        118.131       9.24e-09       2.68e+11
      0.27     15.00      4.00      0.00        268.349       1.29e-11       3.73e+08
      1.50      4.00      6.00      1.00        165.101       7.21e-08       2.09e+12
      0.21     14.00      3.00      0.00        240.339       3.23e-11       9.37e+08
      0.33     15.00      5.00      0.00        285.356       2.48e-11       7.21e+08
      2.00      5.00     10.00      2.00        256.124       3.21e-15       9.30e+04
      1.00      5.00      5.00      0.00        148.114       6.22e-09       1.81e+11
      0.36     14.00      5.00      0.00        270.322       5.54e-13       1.61e+07
      0.40     10.00      4.00      0.00        200.232       6.08e-11       1.76e+09
      0.27     15.00      4.00      0.00        267.341       2.79e-08       8.11e+11
      1.20      5.00      6.00      1.00        179.128       1.79e-11       5.19e+08
      0.27     15.00      4.00      0.00        267.341       2.79e-08       8.11e+11
      0.75      4.00      3.00      0.00        106.120       4.50e-08       1.31e+12
      0.20     15.00      3.00      0.00        252.349       1.12e-11       3.25e+08
      1.00      5.00      5.00      0.00        148.114       6.27e-12       1.82e+08
      1.40      5.00      7.00      0.00        181.035       5.27e-10       1.53e+10
      0.36     14.00      5.00      0.00        270.322       1.94e-14       5.63e+05
      0.33      9.00      3.00      0.00        170.206       1.53e-08       4.45e+11
      0.20     15.00      3.00      0.00        252.349       1.12e-11       3.25e+08
      0.44      9.00      4.00      0.00        188.221       4.31e-12       1.25e+08
      0.27     15.00      4.00      0.00        270.365       3.68e-15       1.07e+05
      0.40     10.00      4.00      0.00        200.232       2.70e-11       7.84e+08
      0.29     14.00      4.00      0.00        254.322       1.33e-09       3.85e+10
      1.00      6.00      6.00      0.00        174.108       2.12e-10       6.16e+09
      0.42     12.00      5.00      0.00        243.276       9.64e-10       2.80e+10
      0.60      5.00      3.00      0.00        116.115       2.06e-09       5.98e+10
      0.30     10.00      3.00      0.00        184.232       7.88e-09       2.29e+11
      0.50     14.00      7.00      0.00        303.328       1.59e-15       4.60e+04
      0.57      7.00      4.00      0.00        161.176       1.91e-09       5.55e+10
      0.62      8.00      5.00      0.00        189.186       3.05e-09       8.84e+10
      0.38     13.00      5.00      0.00        258.311       2.23e-18       6.47e+01
      0.62      8.00      5.00      0.00        189.186       1.03e-11       2.98e+08
      1.40      5.00      7.00      0.00        179.105       4.18e-08       1.21e+12
      0.57      7.00      4.00      0.00        158.152       4.35e-10       1.26e+10
      0.29     14.00      4.00      0.00        252.306       2.30e-11       6.67e+08
      0.62      8.00      5.00      0.00        188.178       7.50e-11       2.18e+09
      1.00      4.00      4.00      0.00        120.104       5.41e-12       1.57e+08
      0.67      6.00      4.00      0.00        146.141       6.33e-11       1.84e+09
      0.50      8.00      4.00      0.00        172.179       2.80e-10       8.13e+09
      0.31     13.00      4.00      0.00        242.311       1.03e-14       2.98e+05
      0.33     12.00      4.00      0.00        228.285       1.93e-13       5.61e+06
      1.33      6.00      8.00      1.00        219.106       4.96e-10       1.44e+10
      0.29     14.00      4.00      0.00        255.330       4.55e-09       1.32e+11
      0.36     14.00      5.00      0.00        272.337       1.87e-16       5.41e+03
      0.42     12.00      5.00      0.00        241.260       1.59e-08       4.60e+11
      0.29     14.00      4.00      0.00        254.322       6.92e-13       2.01e+07
      0.33     12.00      4.00      0.00        227.277       4.09e-08       1.19e+12
      0.43     14.00      6.00      0.00        287.329       3.25e-16       9.44e+03
      0.31     13.00      4.00      0.00        242.311       4.69e-14       1.36e+06
      1.25      4.00      5.00      0.00        134.087       8.36e-08       2.42e+12
      0.83      6.00      5.00      0.00        162.141       1.82e-09       5.29e+10
      1.20      5.00      6.00      1.00        180.136       1.96e-09       5.68e+10
      0.25     12.00      3.00      0.00        212.285       1.68e-11       4.88e+08
      0.33     15.00      5.00      0.00        285.356       3.79e-12       1.10e+08
      1.60      5.00      8.00      0.00        198.128       1.97e-18       5.72e+01
      0.23     13.00      3.00      0.00        226.312       6.58e-11       1.91e+09
      0.33     12.00      4.00      0.00        226.269       4.39e-12       1.27e+08
      0.36     14.00      5.00      0.00        269.313       3.08e-09       8.94e+10
      0.21     14.00      3.00      0.00        240.339       1.64e-12       4.75e+07
      0.50      8.00      4.00      0.00        174.194       1.48e-11       4.28e+08
      0.36     14.00      5.00      0.00        270.322       8.32e-13       2.41e+07
      0.38     13.00      5.00      0.00        258.311       2.52e-16       7.30e+03
      1.00      4.00      4.00      0.00        119.096       8.16e-08       2.37e+12
      0.50      8.00      4.00      0.00        173.186       3.88e-08       1.13e+12
      0.43     14.00      6.00      1.00        301.336       8.41e-10       2.44e+10
      1.40      5.00      7.00      1.00        195.127       1.88e-13       5.46e+06
      0.56      9.00      5.00      0.00        202.204       2.93e-12       8.50e+07
      2.25      4.00      9.00      2.00        224.083       3.48e-09       1.01e+11
      0.30     10.00      3.00      0.00        186.248       2.84e-11       8.24e+08
      0.83      6.00      5.00      0.00        160.125       1.01e-10       2.92e+09
      0.47     15.00      7.00      1.00        331.361       1.11e-10       3.22e+09
      0.20     15.00      3.00      0.00        252.349       2.31e-12       6.70e+07
      1.60      5.00      8.00      1.00        209.111       8.29e-13       2.41e+07
      0.42     12.00      5.00      0.00        244.284       2.01e-15       5.83e+04
      1.20      5.00      6.00      0.00        163.106       9.35e-09       2.71e+11
      0.40     10.00      4.00      1.00        215.246       2.81e-09       8.15e+10
      2.00      5.00     10.00      2.00        256.124       2.39e-13       6.92e+06
      0.67      6.00      4.00      0.00        147.149       1.06e-08       3.07e+11
      0.60      5.00      3.00      0.00        118.131       9.92e-09       2.88e+11
      1.25      4.00      5.00      1.00        149.102       2.00e-08       5.79e+11
      0.80      5.00      4.00      0.00        132.115       1.74e-09       5.05e+10
      0.71      7.00      5.00      1.00        189.166       3.36e-08       9.75e+11
      0.62      8.00      5.00      1.00        203.192       1.40e-09       4.06e+10
      0.50     10.00      5.00      0.00        216.231       1.54e-10       4.47e+09
      0.44      9.00      4.00      0.00        186.205       1.99e-10       5.76e+09
      0.40     10.00      4.00      0.00        200.232       3.85e-11       1.12e+09
      1.20      5.00      6.00      2.00        192.127       6.29e-08       1.82e+12
      1.00      5.00      5.00      0.00        146.098       5.00e-08       1.45e+12
      1.50      4.00      6.00      1.00        165.101       9.18e-08       2.66e+12
      0.40     10.00      4.00      1.00        215.246       1.11e-09       3.22e+10
      0.80      5.00      4.00      0.00        132.115       2.97e-08       8.62e+11
      0.71      7.00      5.00      0.00        176.167       2.09e-15       6.07e+04
      0.43      7.00      3.00      0.00        142.153       2.24e-08       6.50e+11
      0.20     15.00      3.00      0.00        251.341       5.42e-09       1.57e+11
      1.80      5.00      9.00      1.00        226.118       1.32e-08       3.83e+11
      0.33      9.00      3.00      0.00        172.221       8.52e-10       2.47e+10
      0.57      7.00      4.00      0.00        162.184       6.66e-13       1.93e+07
      1.00      4.00      4.00      0.00        120.104       2.05e-12       5.95e+07
      1.33      3.00      4.00      0.00        106.077       6.86e-09       1.99e+11
      0.40     10.00      4.00      0.00        200.232       1.42e-10       4.12e+09
      0.46     13.00      6.00      1.00        287.309       3.05e-09       8.86e+10
      1.25      4.00      5.00      0.00        136.103       1.29e-13       3.74e+06
      1.80      5.00      9.00      2.00        240.125       3.19e-16       9.26e+03
      0.40     10.00      4.00      0.00        200.232       9.54e-11       2.77e+09
      1.40      5.00      7.00      1.00        193.112       4.18e-08       1.21e+12
      2.40      5.00     12.00      3.00        299.106       5.60e-13       1.62e+07
      1.60      5.00      8.00      2.00        226.142       4.93e-14       1.43e+06
      0.33     12.00      4.00      0.00        227.277       8.81e-11       2.56e+09
      0.86      7.00      6.00      0.00        191.159       1.48e-10       4.28e+09
      1.00      4.00      4.00      0.00        116.072       3.83e-08       1.11e+12
      0.20     10.00      2.00      0.00        170.249       5.60e-09       1.62e+11
      0.45     11.00      5.00      0.00        230.258       6.31e-15       1.83e+05
      0.44      9.00      4.00      0.00        187.213       2.35e-08       6.81e+11
      0.25     12.00      3.00      0.00        212.285       2.75e-10       7.98e+09
      0.62      8.00      5.00      0.00        190.194       3.50e-13       1.01e+07
      0.33     12.00      4.00      0.00        226.269       6.42e-09       1.86e+11
      1.80      5.00      9.00      2.00        240.125       5.61e-16       1.63e+04
      0.50     12.00      6.00      0.00        258.268       3.55e-18       1.03e+02
      0.33     15.00      5.00      0.00        285.356       1.17e-15       3.38e+04
      0.50      6.00      3.00      0.00        128.126       3.21e-08       9.31e+11
      0.14     14.00      2.00      0.00        222.323       1.74e-08       5.04e+11
      0.38      8.00      3.00      0.00        158.195       6.65e-10       1.93e+10
      0.44      9.00      4.00      0.00        188.221       7.15e-12       2.07e+08
      1.20      5.00      6.00      1.00        177.112       1.04e-08       3.01e+11
      0.38     13.00      5.00      0.00        258.311       5.51e-16       1.60e+04
      0.55     11.00      6.00      0.00        245.249       1.10e-10       3.20e+09
      1.20      5.00      6.00      1.00        179.128       5.25e-12       1.52e+08
      0.33     15.00      5.00      0.00        286.364       6.63e-13       1.92e+07
      0.60     10.00      6.00      1.00        245.229       3.05e-11       8.84e+08
      0.33     12.00      4.00      0.00        228.285       2.20e-13       6.38e+06
      1.20      5.00      6.00      0.00        163.106       9.35e-09       2.71e+11
      0.71      7.00      5.00      0.00        177.175       9.36e-09       2.72e+11
      0.33      9.00      3.00      0.00        172.221       3.64e-10       1.06e+10
      1.00      5.00      5.00      0.00        150.130       6.55e-13       1.90e+07
      0.56      9.00      5.00      0.00        202.204       9.25e-12       2.68e+08
      0.67      9.00      6.00      0.00        219.212       3.35e-11       9.73e+08
      0.42     12.00      5.00      0.00        242.268       1.22e-13       3.53e+06
      0.29     14.00      4.00      0.00        256.338       3.35e-14       9.73e+05
      0.29     14.00      4.00      0.00        253.314       1.11e-09       3.21e+10
      1.20      5.00      6.00      0.00        166.129       8.29e-18       2.41e+02
      0.44      9.00      4.00      0.00        186.205       4.24e-10       1.23e+10
      0.36     14.00      5.00      0.00        268.306       4.19e-15       1.22e+05
      0.40     15.00      6.00      0.00        301.355       1.46e-09       4.25e+10
      1.75      4.00      7.00      1.00        179.085       2.84e-09       8.23e+10
      0.44      9.00      4.00      1.00        201.220       4.84e-08       1.41e+12
      1.00      4.00      4.00      0.00        120.104       8.58e-09       2.49e+11
      1.00      5.00      5.00      0.00        150.130       2.83e-13       8.22e+06
      1.80      5.00      9.00      1.00        226.118       1.32e-08       3.83e+11
      0.36     11.00      4.00      0.00        214.258       1.91e-11       5.54e+08
      0.30     10.00      3.00      0.00        184.232       5.95e-10       1.73e+10
      0.56      9.00      5.00      0.00        204.220       6.01e-14       1.74e+06
      0.50      6.00      3.00      0.00        130.142       1.81e-09       5.24e+10
      0.80      5.00      4.00      0.00        134.131       4.04e-09       1.17e+11
      0.44      9.00      4.00      0.00        188.221       1.22e-11       3.54e+08
      0.71      7.00      5.00      0.00        174.151       1.65e-13       4.80e+06
      1.20      5.00      6.00      0.00        165.121       9.21e-11       2.67e+09
      0.60     10.00      6.00      1.00        245.229       1.77e-12       5.14e+07
      0.33      9.00      3.00      0.00        170.206       6.95e-09       2.02e+11
      1.00      5.00      5.00      1.00        163.129       8.10e-09       2.35e+11
      1.20      5.00      6.00      0.00        166.129       2.21e-17       6.40e+02
      0.50      8.00      4.00      0.00        174.194       6.04e-10       1.75e+10
      0.75      8.00      6.00      0.00        206.193       1.00e-17       2.90e+02
      0.23     13.00      3.00      0.00        226.312       4.67e-11       1.36e+09
      0.13     15.00      2.00      0.00        236.350       7.52e-10       2.18e+10
      0.44      9.00      4.00      0.00        184.189       1.57e-08       4.54e+11
      0.67      9.00      6.00      1.00        233.219       2.78e-12       8.08e+07
      1.40      5.00      7.00      1.00        196.135       4.81e-09       1.40e+11
      0.20     15.00      3.00      0.00        250.333       2.90e-10       8.42e+09
      0.46     13.00      6.00      0.00        273.302       1.09e-11       3.17e+08
      0.80      5.00      4.00      0.00        134.131       4.19e-10       1.21e+10
      0.45     11.00      5.00      0.00        229.250       4.08e-09       1.18e+11
      0.60      5.00      3.00      0.00        118.131       2.07e-08       6.02e+11
      0.30     10.00      3.00      0.00        184.232       9.15e-10       2.65e+10
      0.38      8.00      3.00      0.00        158.195       1.35e-08       3.92e+11
      0.75      4.00      3.00      0.00        102.089       4.00e-09       1.16e+11
      0.20     10.00      2.00      0.00        170.249       1.31e-09       3.80e+10
      1.33      3.00      4.00      0.00        106.077       4.33e-12       1.25e+08
      0.38      8.00      3.00      0.00        158.195       8.35e-08       2.42e+12
      0.56      9.00      5.00      0.00        202.204       1.48e-11       4.29e+08
      0.62     13.00      8.00      0.00        301.269       1.55e-14       4.49e+05
      0.86      7.00      6.00      1.00        202.142       5.24e-08       1.52e+12
      1.20      5.00      6.00      0.00        165.121       2.22e-08       6.45e+11
      1.00      4.00      4.00      0.00        119.096       2.53e-08       7.33e+11
      0.33     12.00      4.00      0.00        224.253       1.30e-10       3.78e+09
      0.83      6.00      5.00      0.00        159.117       9.76e-09       2.83e+11
      1.00      4.00      4.00      0.00        120.104       3.62e-09       1.05e+11
      0.36     11.00      4.00      0.00        214.258       9.48e-13       2.75e+07
      1.00      5.00      5.00      1.00        163.129       1.69e-10       4.90e+09
      0.36     14.00      5.00      0.00        270.322       2.98e-10       8.66e+09
      0.36     14.00      5.00      0.00        269.313       4.46e-13       1.29e+07
      0.20     15.00      3.00      0.00        254.365       1.17e-12       3.38e+07
      0.36     14.00      5.00      0.00        270.322       1.94e-14       5.63e+05
      0.27     15.00      4.00      0.00        268.349       1.53e-13       4.45e+06
      1.40      5.00      7.00      1.00        196.135       1.17e-13       3.39e+06
      0.60     10.00      6.00      1.00        245.229       3.05e-11       8.84e+08
      0.20     10.00      2.00      0.00        170.249       1.91e-09       5.54e+10
      1.25      4.00      5.00      1.00        151.118       8.56e-08       2.48e+12
      1.00      4.00      4.00      0.00        120.104       8.70e-10       2.52e+10
      0.21     14.00      3.00      0.00        239.331       2.14e-09       6.21e+10
      0.33     12.00      4.00      0.00        225.261       5.27e-09       1.53e+11
      0.62      8.00      5.00      0.00        187.170       2.01e-09       5.84e+10
      0.57      7.00      4.00      0.00        159.160       1.44e-08       4.18e+11
      0.33      9.00      3.00      0.00        170.206       9.55e-09       2.77e+11
      0.20     15.00      3.00      0.00        254.365       6.12e-13       1.78e+07
      0.71      7.00      5.00      0.00        174.151       1.92e-09       5.56e+10
      0.33     15.00      5.00      1.00        299.363       2.05e-08       5.95e+11
      0.38      8.00      3.00      0.00        158.195       4.18e-08       1.21e+12
      1.20      5.00      6.00      0.00        165.040       8.64e-11       2.51e+09
      1.60      5.00      8.00      0.00        197.120       2.99e-09       8.68e+10
      1.00      5.00      5.00      0.00        148.114       1.89e-11       5.48e+08
      0.67      6.00      4.00      0.00        144.125       4.02e-09       1.17e+11
      1.00      5.00      5.00      0.00        146.098       4.58e-09       1.33e+11
      0.67      6.00      4.00      0.00        146.141       2.64e-11       7.65e+08
      0.83      6.00      5.00      0.00        160.125       5.23e-11       1.52e+09
      0.40     10.00      4.00      0.00        202.248       9.87e-11       2.86e+09
      0.50      6.00      3.00      0.00        132.158       5.92e-09       1.72e+11
      0.42     12.00      5.00      0.00        244.284       1.97e-15       5.72e+04
      0.57      7.00      4.00      0.00        160.168       3.15e-09       9.14e+10
      0.29     14.00      4.00      0.00        254.322       4.47e-13       1.30e+07
      0.38      8.00      3.00      0.00        158.195       1.16e-08       3.36e+11
      0.38     13.00      5.00      0.00        256.295       1.86e-12       5.39e+07
      1.00      5.00      5.00      0.00        149.122       4.20e-09       1.22e+11
      0.67      6.00      4.00      0.00        146.141       2.64e-11       7.65e+08
      0.55     11.00      6.00      0.00        246.257       1.10e-16       3.18e+03
      1.60      5.00      8.00      1.00        211.127       2.79e-14       8.10e+05
      0.14     14.00      2.00      0.00        224.339       6.05e-10       1.75e+10
      0.36     14.00      5.00      0.00        270.322       6.43e-17       1.86e+03
      0.43     14.00      6.00      0.00        285.313       1.70e-12       4.94e+07
      0.44      9.00      4.00      0.00        186.205       7.03e-09       2.04e+11
      0.62      8.00      5.00      0.00        188.178       1.59e-09       4.60e+10
      0.50     12.00      6.00      0.00        259.276       8.08e-16       2.34e+04
      1.00      4.00      4.00      0.00        116.072       2.20e-08       6.39e+11
      0.50     12.00      6.00      0.00        259.276       3.09e-13       8.97e+06
      1.20      5.00      6.00      0.00        166.129       3.41e-15       9.88e+04
      0.30     10.00      3.00      0.00        186.248       3.10e-09       8.99e+10
      0.56      9.00      5.00      0.00        202.204       5.74e-12       1.66e+08
      1.00      7.00      7.00      1.00        216.125       2.66e-09       7.71e+10
      0.88      8.00      7.00      1.00        233.175       1.77e-10       5.13e+09
      0.83      6.00      5.00      0.00        160.125       2.47e-10       7.17e+09
      0.60      5.00      3.00      0.00        118.131       2.67e-08       7.74e+11
      0.21     14.00      3.00      0.00        239.331       3.64e-09       1.06e+11
      0.36     14.00      5.00      0.00        270.147       2.04e-13       5.92e+06
      0.40     10.00      4.00      0.00        199.224       9.68e-08       2.81e+12
      0.43     14.00      6.00      0.00        288.337       3.42e-20       9.92e-01
      1.00      4.00      4.00      0.00        118.088       3.70e-08       1.07e+12
      0.43     14.00      6.00      0.00        285.313       7.41e-10       2.15e+10
      0.46     13.00      6.00      0.00        272.294       4.57e-16       1.33e+04
      1.20      5.00      6.00      1.00        179.128       3.86e-11       1.12e+09
      0.71      7.00      5.00      0.00        176.167       1.45e-13       4.20e+06
      0.60      5.00      3.00      0.00        118.131       9.24e-09       2.68e+11
      0.64     11.00      7.00      1.00        275.255       1.07e-09       3.11e+10
      0.57      7.00      4.00      0.00        158.152       2.72e-10       7.89e+09
      1.40      5.00      7.00      1.00        197.143       1.26e-15       3.64e+04
      0.40     10.00      4.00      0.00        199.224       9.68e-08       2.81e+12
      1.20      5.00      6.00      0.00        165.040       8.64e-11       2.51e+09
      1.00      5.00      5.00      0.00        150.130       2.83e-13       8.22e+06
      0.23     13.00      3.00      0.00        225.304       5.65e-08       1.64e+12
      1.20      5.00      6.00      1.00        177.112       3.75e-10       1.09e+10
      1.00      3.00      3.00      0.00         90.078       1.82e-08       5.29e+11
      0.62      8.00      5.00      0.00        188.178       1.09e-09       3.17e+10
      0.56      9.00      5.00      0.00        202.204       5.74e-12       1.66e+08
      0.23     13.00      3.00      0.00        224.296       1.73e-09       5.01e+10
      0.56      9.00      5.00      0.00        203.212       7.22e-12       2.09e+08
      1.40      5.00      7.00      1.00        197.143       5.17e-15       1.50e+05
      0.60      5.00      3.00      0.00        118.131       2.67e-08       7.74e+11
      0.56      9.00      5.00      1.00        213.187       2.86e-09       8.30e+10
      0.47     15.00      7.00      1.00        331.361       8.65e-09       2.51e+11
      0.67     12.00      8.00      1.00        305.281       1.68e-11       4.89e+08
      0.67      9.00      6.00      0.00        220.220       9.35e-18       2.71e+02
      1.20      5.00      6.00      0.00        163.106       1.53e-09       4.45e+10
      0.43      7.00      3.00      0.00        144.168       4.49e-10       1.30e+10
      0.50     12.00      6.00      1.00        273.282       2.98e-09       8.64e+10
      1.17      6.00      7.00      1.00        207.138       6.55e-09       1.90e+11
      0.25     12.00      3.00      0.00        212.285       9.62e-11       2.79e+09
      0.67     12.00      8.00      1.00        305.281       8.93e-14       2.59e+06
      1.20      5.00      6.00      1.00        176.104       8.72e-08       2.53e+12
      0.50     10.00      5.00      1.00        231.246       2.09e-11       6.07e+08
      2.25      4.00      9.00      2.00        226.098       2.28e-09       6.63e+10
