#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                     NH3.dat               All_J.dat.csv
1.14423611111100001381e+02  4.92000799360600016286e+00  8.17700239808199995650e+01  8.32850370370400057418e-03  9.79300012789800007340e+02  2.90186041728099982720e+05  2.00000000000000000000e+00  1.46756555076547993977e-02
1.14430555555599994477e+02  5.32003197441999997608e+00  8.10701342925599988121e+01  8.60796137566099961447e-03  9.79239993605100039531e+02  3.06677302114100020844e+05  2.00000000000000000000e+00  7.58439509628329976143e-03
1.14437500000000000000e+02  5.34999999999999964473e+00  8.07900000000000062528e+01  8.88741904761899959020e-03  9.79279999999999972715e+02  3.23168562500000000000e+05  2.45431061462000021933e+00  5.34608612667150998043e-03
1.14444444444400005523e+02  5.46002557953600042850e+00  8.07700575539600009733e+01  8.56312955555599969459e-03  9.79319884892100049001e+02  2.82298729242799978238e+05  2.00000000000000000000e+00  4.32233925793659018444e-03
1.14451388888899998619e+02  5.79000319744200009353e+00  7.99200159872099931135e+01  8.19199761111099981903e-03  9.79200004796200005330e+02  2.41428895985599985579e+05  2.00000000000000000000e+00  1.73970708829522015260e-02
1.14458333333300004142e+02  6.08003836930399987892e+00  7.91198992805800003225e+01  7.83448285714299919036e-03  9.79309923261399944749e+02  2.00559062728399992920e+05  2.00000000000000000000e+00  2.44153339005213007584e-02
1.14465277777799997239e+02  5.91000319744200020011e+00  7.93599360511600053769e+01  7.74704238095199997083e-03  9.79160012789800020983e+02  1.87796875023800006602e+05  1.05372190442400004429e+01  2.15674348370074007997e-02
1.14472222222200002761e+02  6.04999360511599970636e+00  7.94900095923299971901e+01  7.65960190476199995202e-03  9.79269974420500034284e+02  1.75034687476199993398e+05  5.30247704969699995559e+01  1.18383994951322003147e-02
1.14479166666699995858e+02  6.02999040767400007468e+00  7.98000911271000035185e+01  7.57396722222200037555e-03  9.79040095923299986680e+02  1.62272499963400012348e+05  8.29671792960999994193e+01  1.96809170177108007371e-02
1.14486111111100001381e+02  6.06001119104799990112e+00  8.00199984012800058508e+01  7.56176814814799990588e-03  9.79090011191000030522e+02  1.55727703100599988829e+05  1.08115915333999993209e+02  9.99999999999999954748e-07
1.14493055555599994477e+02  5.97998081534800007830e+00  8.06400831334899947933e+01  7.54956907407400030358e-03  9.79099980815300000359e+02  1.49182906237799994415e+05  1.27218014064800001961e+02  5.24692384381513984848e-03
1.14500000000000000000e+02  5.88999999999999968026e+00  8.16500000000000056843e+01  7.53736999999999983391e-03  9.79129999999999995453e+02  1.42638109375000000000e+05  1.51715068539300006023e+02  9.99999999999999954748e-07
1.14506944444400005523e+02  5.86000639488400043575e+00  8.22800063948800044500e+01  8.13951285714300046270e-03  9.79049993605099984961e+02  1.33038153663700009929e+05  1.63574390607499992711e+02  9.15665274619349017771e-03
1.14513888888899998619e+02  5.87999999999999989342e+00  8.30699616306900026075e+01  8.74165571428500015605e-03  9.79060001598699955139e+02  1.23438197952400005306e+05  1.25511907560099999159e+02  6.86805374983279984941e-03
1.14520833333300004142e+02  5.88999040767400039442e+00  8.44400287769800002025e+01  9.34379857142800078484e-03  9.79009956834500030709e+02  1.13838242241200001445e+05  1.37273371314299993173e+02  8.47396592194664052822e-03
1.14527777777799997239e+02  5.84999680255799958672e+00  8.65999680255799972883e+01  8.58071624338700017498e-03  9.78940038369300054910e+02  1.54861130131899990374e+05  1.36371505930799997941e+02  5.05499069727434989507e-03
1.14534722222200002761e+02  5.97999680255800036832e+00  8.71300543565200058538e+01  7.78406280423200001850e-03  9.78690076738600055251e+02  1.95884018305600009626e+05  1.25521794706500003258e+02  9.99999999999999954748e-07
1.14541666666699995858e+02  6.13997122302200004640e+00  8.68399232613899982880e+01  6.98740936507899999819e-03  9.78859971223000002283e+02  2.36906906057899992447e+05  1.10669111949300003062e+02  9.99999999999999954748e-07
1.14548611111100001381e+02  6.36999360511499990167e+00  8.62699616306900054497e+01  6.99070761111099999580e-03  9.78909982414099999914e+02  2.02530458205300004920e+05  1.03044776649799999291e+02  2.96573528087621003657e-03
1.14555555555599994477e+02  6.89989128697200015949e+00  8.47002366107099931014e+01  7.03433955555600020498e-03  9.78859897681899951749e+02  1.68154010352599987527e+05  1.07803758300300003725e+02  1.30667399556861994064e-02
1.14562500000000000000e+02  6.62999999999999989342e+00  8.45699999999999931788e+01  7.05845809523799987140e-03  9.78740000000000009095e+02  1.33777562500000000000e+05  1.34826805417099990336e+02  3.17985372134706005542e-03
1.14569444444400005523e+02  6.53000000000000024869e+00  8.45798401278999989472e+01  6.83107052910099984272e-03  9.78779948840900033247e+02  1.51978286424399993848e+05  1.52175456863300013310e+02  4.89745021440889972963e-03
1.14576388888899998619e+02  6.53999680255799997752e+00  8.46400095923300028744e+01  6.60368296296299974596e-03  9.78660012789800020983e+02  1.70179010348899988458e+05  1.69061850797099992860e+02  1.87577127301988000330e-02
1.14583333333300004142e+02  6.59000959232600003190e+00  8.40200671462799988376e+01  6.37963571428599995894e-03  9.78560081534800019654e+02  1.88379734273300011409e+05  1.75398450797000009516e+02  1.32217078840259003036e-02
1.14590277777799997239e+02  6.59000959232600003190e+00  8.36700191846500018755e+01  6.22183809523800014640e-03  9.78640035171899967281e+02  1.74726218775399989681e+05  1.82178762243300013779e+02  1.44405369553700993479e-02
1.14597222222200002761e+02  6.75001598721100037892e+00  8.29899136690600016664e+01  6.06404047619000033387e-03  9.78590031974399948922e+02  1.61072703099600010319e+05  1.96433281529600009208e+02  2.66891082690795984622e-02
1.14604166666699995858e+02  6.77998561151099998767e+00  8.24000191846500058546e+01  5.90449484127000042560e-03  9.78450047961600034796e+02  1.47419187556099990616e+05  1.94518023112500003435e+02  1.53922531420014000597e-02
1.14611111111100001381e+02  6.71000159872099999347e+00  8.28400431654699929140e+01  5.67386322751300010286e-03  9.78469972821700025634e+02  1.57457395870700012892e+05  2.09548880783800001382e+02  1.22905736720382002120e-02
1.14618055555599994477e+02  6.66000639488400025812e+00  8.30601854516399953354e+01  5.44323161375699984821e-03  9.78319968025600019246e+02  1.67495604185400006827e+05  2.17211647652799996422e+02  1.15971863823148991363e-02
1.14625000000000000000e+02  6.66000000000000014211e+00  8.36599999999999965894e+01  5.21260000000000039283e-03  9.78269999999999981810e+02  1.77533812500000000000e+05  2.12486234309499991468e+02  2.74444083375335982911e-02
1.14631944444400005523e+02  6.78004476418800017257e+00  8.29800511590700011766e+01  4.93247433862400042753e-03  9.78190089528399994379e+02  1.60419885448499990162e+05  2.08630326794300003712e+02  2.28511448537709015161e-02
1.14638888888899998619e+02  6.51000479616299987384e+00  8.57599504396399936468e+01  4.65234867724899966296e-03  9.78170017585900041013e+02  1.43305958397100010188e+05  1.91197110804799990547e+02  2.27200590312943012661e-02
1.14645833333300004142e+02  6.38001438848900015444e+00  8.69101055155900041882e+01  4.37222301587299969766e-03  9.78120071942400045373e+02  1.26192031345600000350e+05  1.83855057820799999035e+02  1.05383837003769006979e-02
1.14652777777799997239e+02  6.38999360511599956425e+00  8.83399840127899977915e+01  4.20497317460300033126e-03  9.78189961630700054229e+02  1.47775541626399994129e+05  1.83996567773700007820e+02  1.22555545095412998791e-02
1.14659722222200002761e+02  6.17999360511599959978e+00  9.00100895283800070956e+01  4.04049896825400042116e-03  9.78070012789799989150e+02  1.69359052123600005871e+05  1.26327110609399994701e+02  1.90385372856889008297e-02
1.14666666666699995858e+02  6.21997601918500020446e+00  8.98902110311699971135e+01  3.87602476190500007738e-03  9.77989913669100019433e+02  1.90942562482000008458e+05  1.12370300555100001816e+02  4.10969393824036979823e-02
1.14673611111100001381e+02  6.43000479616299980279e+00  8.71299360511499969562e+01  3.71542907407400009936e-03  9.77920014388500021596e+02  1.87725671862999995938e+05  9.40975066246899984890e+01  5.56407186830836994473e-03
1.14680555555599994477e+02  6.40003197442000004713e+00  8.51200383693000048879e+01  3.55502894179899990579e-03  9.77929929656300032548e+02  1.84508781244000012521e+05  7.57653232749299974103e+01  9.99999999999999954748e-07
1.14687500000000000000e+02  6.25999999999999978684e+00  8.67199999999999988631e+01  3.39462880952400014589e-03  9.77870000000000004547e+02  1.81291890625000000000e+05  6.55543673099899990575e+01  9.99999999999999954748e-07
1.14694444444400005523e+02  6.21002557953600042850e+00  8.71500511590700028819e+01  3.40090211111100009303e-03  9.77690102318100002776e+02  1.53874812551100010751e+05  5.35236717680200015934e+01  4.09679056822806041821e-03
1.14701388888899998619e+02  5.98000959232699980106e+00  9.04798960831199963195e+01  3.42010697222199996914e-03  9.77790001598699973329e+02  1.26457734477100006188e+05  5.53003555871000003208e+01  8.28573993352641965937e-03
1.14708333333300004142e+02  5.74999040767399982599e+00  9.35901486810499960711e+01  3.43708222222200007398e-03  9.77839928057599991007e+02  9.90406564032199967187e+04  8.49147611661600052457e+01  6.57629755835139988285e-03
1.14715277777799997239e+02  5.64999040767400018126e+00  9.51999776179099939100e+01  3.40983685185199981993e-03  9.77740019184700031474e+02  1.12634677058000001125e+05  1.24749054082100002461e+02  3.96938985087103967525e-03
1.14722222222200002761e+02  5.63000639488400000943e+00  9.58099392486000027702e+01  3.38259148148099993147e-03  9.77559996802600039700e+02  1.26228697941999998875e+05  1.48030396692700008998e+02  1.83855575114209995879e-02
1.14729166666699995858e+02  5.66001438848900040313e+00  9.57600911270999972658e+01  3.35587634920599987842e-03  9.77580033573099967725e+02  1.39822718600799998967e+05  1.17764780858199998193e+02  1.89763492333702987747e-02
1.14736111111100001381e+02  5.71999840127899972231e+00  9.57299952038400050469e+01  3.35072423280399983928e-03  9.77430004796200023520e+02  1.13127742087999999058e+05  1.00701918614899994964e+02  9.70127565849487026595e-03
1.14743055555599994477e+02  5.72996163069599973028e+00  9.50499936051199938447e+01  3.34557211640199980013e-03  9.77460076738600037061e+02  8.64327655752699938603e+04  9.48503537323800003378e+01  1.88583507826162004306e-02
1.14750000000000000000e+02  5.70999999999999996447e+00  9.42099999999999937472e+01  3.34042000000000019466e-03  9.77450000000000045475e+02  5.97377890625000000000e+04  9.58785354094199959718e+01  8.44185663319161998241e-03
1.14756944444400005523e+02  5.57003836930400009209e+00  9.37400511590700062925e+01  3.32633931216900005645e-03  9.77429948840900010509e+02  5.79701523470399988582e+04  1.05845961714699996037e+02  1.31741326130906007130e-02
1.14763888888899998619e+02  5.57999520383699998405e+00  9.39900143884899961222e+01  3.31225862433899998633e-03  9.77270020783400013897e+02  5.62025156315900021582e+04  7.78678247924199951058e+01  2.09298364267379993775e-02
1.14770833333300004142e+02  5.49001918465199967301e+00  9.42300719424499959587e+01  3.29817793650799984811e-03  9.77250014388499948836e+02  5.44348789161300010164e+04  9.56379577819700017471e+01  2.64533043030309999999e-02
1.14777777777799997239e+02  5.45000000000000017764e+00  9.44100287769799990656e+01  3.39162185185200000873e-03  9.77189955235799970978e+02  6.04566145721099965158e+04  1.09434764581300001396e+02  2.70227298005583996265e-02
1.14784722222200002761e+02  5.49999360511599988399e+00  9.42399776179100001627e+01  3.48770981481500005547e-03  9.77030028776999984075e+02  6.64783502716399962083e+04  1.21646755905099993811e+02  3.75227999390555996828e-02
1.14791666666699995858e+02  5.50997122302200015298e+00  9.40000000000000000000e+01  3.58379777777800010222e-03  9.77000033573100040485e+02  7.25000858153199951630e+04  1.29645510352600012993e+02  2.30863621236709996853e-02
1.14798611111100001381e+02  5.55999520383700041037e+00  9.32199920063900009382e+01  3.62562725000000005832e-03  9.76939984012799982338e+02  5.06385552570900035789e+04  1.46470976223599990362e+02  5.55099220215051034240e-04
1.14805555555599994477e+02  5.50000639488400011601e+00  9.30598848920899968107e+01  3.66472100000000012426e-03  9.76890006394899955922e+02  2.87770246988600010809e+04  1.19062260269600006524e+01  9.99999999999999954748e-07
1.14812500000000000000e+02  5.57000000000000028422e+00  9.25499999999999971578e+01  3.70613976190499981589e-03  9.76960000000000036380e+02  6.91549414062500000000e+03  1.25199280904000005421e+01  9.99999999999999954748e-07
1.14819444444400005523e+02  5.49997442046400042415e+00  9.19101470823299990798e+01  3.77752534391500010419e-03  9.76919948840900019604e+02  2.36312395521899998130e+04  9.70973432689699933462e+00  9.99999999999999954748e-07
1.14826388888899998619e+02  5.52000639488499977858e+00  9.18300063948800016078e+01  3.84891092592600002689e-03  9.76820011191000048711e+02  4.03469849637599982088e+04  8.67223760628299977782e+00  9.99999999999999954748e-07
1.14833333333300004142e+02  5.53000479616300033570e+00  9.07400143884899961222e+01  3.91628253968299977483e-03  9.76979928057599977365e+02  5.70627303753300002427e+04  9.17480210461200051952e+00  3.56722573353448991693e-03
1.14840277777799997239e+02  5.47001278976799998333e+00  9.04900063948799981972e+01  3.90404378306900010434e-03  9.76879993605100025889e+02  5.51202669307000032859e+04  2.90336000875300008772e+01  6.92524994181010957600e-03
1.14847222222200002761e+02  5.45000000000000017764e+00  9.01299424460400047110e+01  3.89180502645500000017e-03  9.76819987210199997207e+02  5.31778033817999967141e+04  2.49776255099199993026e+01  8.70778494597158024548e-03
1.14854166666699995858e+02  5.43001918465200006381e+00  8.95901582733799983771e+01  3.88006611111099989839e-03  9.76700028777000056834e+02  5.12353398031399992760e+04  2.07297644304500003898e+01  9.98366742156588972412e-03
1.14861111111100001381e+02  5.38999999999999968026e+00  9.01999872102300059851e+01  3.88865407407400004089e-03  9.76719988809000028596e+02  4.39683352593800009345e+04  2.15027081934599983981e+01  3.15992261029889032198e-02
1.14868055555599994477e+02  5.36000639488400043575e+00  8.95502877697799988255e+01  3.89724203703700018339e-03  9.76550031974399985302e+02  3.67013307156299997587e+04  1.86421443596299987178e+01  6.95033427689456962534e-03
1.14875000000000000000e+02  5.38999999999999968026e+00  8.92500000000000000000e+01  3.90582999999999989221e-03  9.76500000000000000000e+02  2.94343261718799985829e+04  1.43998566890599999368e+01  5.53608977475119994061e-03
1.14881944444400005523e+02  5.34999360511600041690e+00  8.81600191846499967596e+01  3.91617722222200020238e-03  9.76480012789799957318e+02  2.75595293003699989640e+04  1.26618417260600004681e+01  1.81340672253266991642e-04
1.14888888888899998619e+02  5.35000319744199970273e+00  8.79600047961600068902e+01  3.92652444444399964518e-03  9.76659974420500020642e+02  2.56847324288599993451e+04  1.26499637055199993796e+01  9.99999999999999954748e-07
1.14895833333300004142e+02  5.24000000000000021316e+00  8.69401582733800069036e+01  3.93687166666700002343e-03  9.76619918465200044011e+02  2.38099355573499997263e+04  8.71775939748000006091e+00  9.99999999999999954748e-07
1.14902777777799997239e+02  5.23000000000000042633e+00  8.69999360511600059453e+01  3.95701439153399968374e-03  9.76420025579500020285e+02  2.80053788984300008451e+04  5.03307877452400020957e+00  9.99999999999999954748e-07
1.14909722222200002761e+02  5.23000639488399965416e+00  8.59800895283800059588e+01  3.97739798941800035831e-03  9.76340003197400051249e+02  3.22008222734400005720e+04  2.80943937415199984642e+00  9.99999999999999954748e-07
1.14916666666699995858e+02  5.18000479616299980279e+00  8.59300191846500069914e+01  3.99778158730200016552e-03  9.76259999999999990905e+02  3.63962656941399982315e+04  4.71866229338700016172e+00  2.94287913127653979334e-03
1.14923611111100001381e+02  5.08000639488500027596e+00  8.52099616306900031759e+01  3.97373537037000023470e-03  9.76270017585899950063e+02  4.87682161919299978763e+04  2.97388072664100011622e+00  6.11511276794195982737e-03
1.14930555555599994477e+02  5.14003197442000026030e+00  8.45402621902399999954e+01  3.94744899470900016680e-03  9.76249916866500029755e+02  6.11401666897100003553e+04  4.58256934273599991769e+00  5.78565470349158995217e-03
1.14937500000000000000e+02  5.04000000000000003553e+00  8.45600000000000022737e+01  3.92116261904800009891e-03  9.76220000000000027285e+02  7.35121171875000000000e+04  6.62314040413599958157e+00  1.26801989628446999669e-02
1.14944444444400005523e+02  5.01996802557999988181e+00  8.51296738609199934444e+01  3.99133177777799986324e-03  9.76299891287000036755e+02  7.14318125038800062612e+04  3.80345592526500020369e+00  7.99074525345534053544e-03
1.14951388888899998619e+02  4.90000479616300044228e+00  8.48299568345299945804e+01  4.06898455555599995737e-03  9.76210001598700046088e+02  6.93515078202500008047e+04  2.32941760612199999514e+00  3.75025366506686989865e-03
1.14958333333300004142e+02  4.86998081534799975856e+00  8.48699904076700022415e+01  4.14370920634900014728e-03  9.76139995203800026502e+02  6.72712031366300070658e+04  2.70194669883899996066e+00  9.99999999999999954748e-07
1.14965277777799997239e+02  4.83999040767399968388e+00  8.51099904076699971256e+01  4.16035933862400012645e-03  9.76059996802600039700e+02  6.33480677156399979140e+04  2.19204652079899986461e+00  6.18277941142500019750e-03
1.14972222222200002761e+02  4.75001278976800023202e+00  8.48300607513999977982e+01  4.17700947089900010561e-03  9.76079942446000018208e+02  5.94249322843600020860e+04  2.00000000000000000000e+00  1.04484868103390006466e-02
1.14979166666699995858e+02  4.68000479616299980279e+00  8.49100575539600015418e+01  4.19551809523800028900e-03  9.75830043165500001123e+02  5.55017967945600030362e+04  2.01892862547000007112e+00  9.99999999999999954748e-07
1.14986111111100001381e+02  4.61000479616300040675e+00  8.52400015987199992651e+01  4.28960539682500009706e-03  9.75879988808999996763e+02  4.11088589958500015200e+04  2.48969942124199983269e+00  9.99999999999999954748e-07
1.14993055555599994477e+02  4.62999999999999989342e+00  8.54399872102300008692e+01  4.38369269841299997320e-03  9.75830006394900010491e+02  2.67159211971500008076e+04  2.26009469246299987688e+00  1.28900617152862003910e-18
1.15000000000000000000e+02  4.54999999999999982236e+00  8.58400000000000034106e+01  4.47777999999999978126e-03  9.75690000000000054570e+02  1.23229833984399992914e+04  2.44023209723399991944e+00  1.23364525459755004083e-02
1.15006944444400005523e+02  4.52997442046399978466e+00  8.65301278976800034570e+01  4.57186730158699958931e-03  9.75650063948800038816e+02  1.28704947906500001409e+04  3.24453328956000008887e+00  9.28816317263063927212e-03
1.15013888888899998619e+02  4.27000159872099960268e+00  8.74999856115099987619e+01  4.66595460317500033282e-03  9.75759972821699989254e+02  1.34180061828599991713e+04  2.00000000000000000000e+00  7.92780521401498933232e-03
1.15020833333300004142e+02  4.19001438848899976364e+00  8.81300623501199993370e+01  4.76004190476200014087e-03  9.75709904076700013320e+02  1.39655175750700000208e+04  2.00000000000000000000e+00  3.89492053265027985201e-03
1.15027777777799997239e+02  4.15000000000000035527e+00  8.85799616306899935125e+01  4.77220201058200024780e-03  9.75430047961600052986e+02  4.18974908333600033075e+04  2.00000000000000000000e+00  5.25927995692421993562e-03
1.15034722222200002761e+02  4.13000959232600006743e+00  8.88900447641899944529e+01  4.78234751322800018952e-03  9.75290051159100016775e+02  6.98294642447600053856e+04  2.00000000000000000000e+00  5.00532594761830037372e-03
1.15041666666699995858e+02  4.05002398081500025739e+00  8.91699376498799978208e+01  4.79249301587300006317e-03  9.75359966426899973158e+02  9.77614374303100048564e+04  2.07151287753700019678e+00  8.41816630406965957234e-03
1.15048611111100001381e+02  3.85001278976899996564e+00  8.98800095923299977585e+01  4.81662133333300018778e-03  9.75290007993600056579e+02  8.52918046410399983870e+04  5.30236757906299960297e+00  3.43795530956590017491e-03
1.15055555555599994477e+02  3.84003836930400010985e+00  9.04399296562800003585e+01  4.84145466666699962610e-03  9.75219987210199974470e+02  7.28221718517700064695e+04  2.00000000000000000000e+00  1.00497851443426006873e-02
1.15062500000000000000e+02  3.72000000000000019540e+00  9.12099999999999937472e+01  4.86412952380999973750e-03  9.75309999999999945430e+02  6.03525390625000000000e+04  2.00000000000000000000e+00  4.89024800604245975244e-03
1.15069444444400005523e+02  3.63998081534800022041e+00  9.18300191846499984649e+01  4.85898402116399959205e-03  9.75249865707399976600e+02  6.23006588505399995483e+04  2.00000000000000000000e+00  1.85169435649638999992e-03
1.15076388888899998619e+02  3.65999840127900011311e+00  9.25399968025599974908e+01  4.85383851851900038205e-03  9.75130017585899963706e+02  6.42487786385799990967e+04  2.00000000000000000000e+00  6.79484368214065955968e-04
1.15083333333300004142e+02  3.65999040767399996810e+00  9.30100047961600040480e+01  4.85120555555599956843e-03  9.75060028776999956790e+02  6.61968984266100014793e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
1.15090277777799997239e+02  3.65000959232600008519e+00  9.33899872102300037113e+01  4.89840462963000034674e-03  9.75129948840900055984e+02  6.22274101636499981396e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
1.15097222222200002761e+02  3.63000319744199995142e+00  9.37800095923300034428e+01  4.94560370370400025769e-03  9.75109955235800043738e+02  5.82579218676000018604e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
1.15104166666699995858e+02  3.61000959232600004967e+00  9.40899904076700011046e+01  4.99064896825399985369e-03  9.75109918465200053106e+02  5.42884335986299993237e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
1.15111111111100001381e+02  3.57000319744199989813e+00  9.42700095923299983269e+01  4.94810597883599961877e-03  9.74920015987200031304e+02  5.51612408886699995492e+04  2.00000000000000000000e+00  2.44960524249549004092e-04
1.15118055555599994477e+02  3.54001278976799982345e+00  9.45799808153499981245e+01  4.90556298941800025121e-03  9.74999968025599969224e+02  5.60340481787099997746e+04  2.00000000000000000000e+00  5.64682159714902966174e-03
1.15125000000000000000e+02  3.52999999999999980460e+00  9.49800000000000039790e+01  4.86302000000000001628e-03  9.74950000000000045475e+02  5.69068554687500000000e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
1.15131944444400005523e+02  3.52997442046399978466e+00  9.52400127897700059521e+01  4.88030835978799960861e-03  9.74909993605099998604e+02  6.60377083163200004492e+04  2.00000000000000000000e+00  1.54337379321918999504e-03
1.15138888888899998619e+02  3.46000159872099999347e+00  9.53399968025599946486e+01  4.89759671957700013639e-03  9.74859972821700011991e+02  7.51685611638999980642e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
1.15145833333300004142e+02  3.44999520383700009063e+00  9.53900239808200041125e+01  4.91488507936499972872e-03  9.74809976019200007613e+02  8.42994140114699985133e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
1.15152777777799997239e+02  3.41000319744200020011e+00  9.56099808153499992613e+01  4.92966888888899962967e-03  9.74799958433300048455e+02  7.98256224041700043017e+04  3.87840038607700021700e+00  9.99999999999999954748e-07
1.15159722222200002761e+02  3.35999680255799981765e+00  9.59400191846499978965e+01  4.94439111111099997842e-03  9.74779974420500025190e+02  7.53518307208299956983e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
1.15166666666699995858e+02  3.29999999999999982236e+00  9.64199904076699993993e+01  4.95911333333300032716e-03  9.74610038369300013983e+02  7.08780390230600023642e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
1.15173611111100001381e+02  3.22999999999999998224e+00  9.68400079936100013356e+01  4.92754833333299956805e-03  9.74679980815300041286e+02  6.38202200257899967255e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
1.15180555555599994477e+02  3.18999360511599983070e+00  9.70899808153500032404e+01  4.89364952380999963105e-03  9.74510089528400044401e+02  5.67624010285199983628e+04  2.00000000000000000000e+00  6.71645386457271013209e-03
1.15187500000000000000e+02  3.14000000000000012434e+00  9.74200000000000017053e+01  4.85975071428599962597e-03  9.74529999999999972715e+02  4.97045820312500000000e+04  4.10943774361400038231e+00  7.05925660823007988104e-03
1.15194444444400005523e+02  3.11999360511599999057e+00  9.76700127897699985624e+01  4.84353177777799986936e-03  9.74529980815299950336e+02  5.11548333306299973628e+04  2.00000000000000000000e+00  8.94355150036769963595e-03
1.15201388888899998619e+02  3.05000159872099985137e+00  9.80599920063900043488e+01  4.82868455555600026297e-03  9.74499993605100030436e+02  5.26050846300100020017e+04  2.00000000000000000000e+00  1.61905303138759996961e-02
1.15208333333300004142e+02  3.02999520383700016168e+00  9.84500191846500030124e+01  4.81464571428600034836e-03  9.74609947242199950779e+02  5.40553359293999965303e+04  2.52558693716999993484e+00  1.20137883518191997123e-02
1.15215277777799997239e+02  3.01999360511599990176e+00  9.87799904076699988309e+01  4.81663976190500019159e-03  9.74679926458799968714e+02  5.92271301986999969813e+04  2.95473174208300015664e+00  1.18179328551039995038e-02
1.15222222222200002761e+02  3.00999040767400005691e+00  9.90900095923300057166e+01  4.81863380952400003482e-03  9.74609948840899960487e+02  6.43989244888000030187e+04  2.00000000000000000000e+00  5.61325266498358989298e-03
1.15229166666699995858e+02  3.00000479616300008701e+00  9.93799808153499952823e+01  4.82170214285700029361e-03  9.74330028777000052287e+02  6.95707187359899980947e+04  2.00000000000000000000e+00  7.13971450469196022848e-03
1.15236111111100001381e+02  3.01999680255799995976e+00  9.96200015987199947176e+01  4.86845809523799976509e-03  9.74350025579499970263e+02  6.70642096260800026357e+04  3.76613691302799979965e+00  2.08484530554095006359e-04
1.15243055555599994477e+02  3.04001278976799982345e+00  9.98199872102299963217e+01  4.91521404761900010394e-03  9.74399923261399976582e+02  6.45577005161600027350e+04  1.26417130163200006621e+01  9.99999999999999954748e-07
1.15250000000000000000e+02  3.06999999999999984013e+00  9.99800000000000039790e+01  4.96196999999999957542e-03  9.74299999999999954525e+02  6.20511914062500000000e+04  2.26159199022000017010e+01  9.99999999999999954748e-07
1.15256944444400005523e+02  3.09997442046400006888e+00  1.00000000000000000000e+02  4.88879208994699981233e-03  9.74319993605099966771e+02  6.98895676937300013378e+04  2.55157379065699991827e+01  9.99999999999999954748e-07
1.15263888888899998619e+02  3.12999840127899986442e+00  1.00000000000000000000e+02  4.81561417989400004924e-03  9.74269998401299972102e+02  7.77279439812100026757e+04  4.39004476786300017466e+01  9.99999999999999954748e-07
1.15270833333300004142e+02  3.16000959232599987203e+00  1.00000000000000000000e+02  4.74243626984100028615e-03  9.74170100719400011258e+02  8.55663202686900040135e+04  4.84053700532600004180e+01  9.99999999999999954748e-07
1.15277777777799997239e+02  3.21999040767400002139e+00  1.00000000000000000000e+02  4.72194428571399982264e-03  9.74200022382099973584e+02  6.49728848040000011679e+04  4.25587439944400003355e+01  9.99999999999999954748e-07
1.15284722222200002761e+02  3.22999999999999998224e+00  1.00000000000000000000e+02  4.70274785714299998346e-03  9.74309980815300036738e+02  4.43794491803700002492e+04  3.16806027018899989400e+01  9.99999999999999954748e-07
1.15291666666699995858e+02  3.29999520383700017945e+00  1.00000000000000000000e+02  4.68355142857100007620e-03  9.74290009592299952601e+02  2.37860137661199987633e+04  2.74776649486700002001e+01  4.35739992781342035805e-03
1.15298611111100001381e+02  3.30000159872099985137e+00  1.00000000000000000000e+02  4.75690252777799960776e-03  9.74270011190999980499e+02  4.06504675107500006561e+04  4.88585608160899980135e+01  6.62265722185846009845e-03
1.15305555555599994477e+02  3.37000000000000010658e+00  1.00000000000000000000e+02  4.83491988888899975468e-03  9.74170031974399989849e+02  5.75149212553699981072e+04  6.10617586969700028021e+01  5.19588124839948008876e-03
1.15312500000000000000e+02  3.50999999999999978684e+00  1.00000000000000000000e+02  4.90239833333299974277e-03  9.74169999999999959073e+02  7.43793750000000000000e+04  6.02385444214599985457e+01  6.14019066682216976133e-03
1.15319444444400005523e+02  3.49000000000000021316e+00  1.00000000000000000000e+02  4.83404185185200025582e-03  9.74309955235799975526e+02  8.37053958159600006184e+04  7.42055650719599952936e+01  5.87900322115345996127e-03
1.15326388888899998619e+02  3.54000319744200009353e+00  1.00000000000000000000e+02  4.76568537036999983342e-03  9.74269987210200042682e+02  9.30314166319200012367e+04  8.34826407629900018037e+01  6.11441500264188041863e-04
1.15333333333300004142e+02  3.61999520383700001958e+00  1.00000000000000000000e+02  4.69983730158700027668e-03  9.74200000000000045475e+02  1.02357437447899996187e+05  2.57327420023599984233e+01  9.99999999999999954748e-07
1.15340277777799997239e+02  3.73001918465299997507e+00  1.00000000000000000000e+02  4.68373941798900031430e-03  9.74259980815299968526e+02  8.78409505478899955051e+04  2.28684188431200006164e+01  9.99999999999999954748e-07
